0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
Prijs,€ 420.000,Adres,"Patriottenstraat 18, 2600 Berchem",Type,Rijwoning (Huis),Woonopp.,219 m²,Grondopp.,111 m²,Slaapkamers,4,Badkamers,2,Tuin,NO,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,309 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 746,https://www.zimmo.be/nl/berchem-2600/te-koop/huis/KF9LT,Days: 1320,,,,,,
Prijs,€ 625.000,Adres,"Michel Geysemansstraat 10, 2610 Wilrijk",Type,Woning (Huis),Woonopp.,328 m²,Grondopp.,371 m²,Slaapkamers,4,Badkamers,3,Garages,1,Bebouwing,halfopen,Bouwjaar,1930,EPC,241 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.497,https://www.zimmo.be/nl/wilrijk-2610/te-koop/huis/KF9BR,Days: 938,,,,,,
Prijs,€ 112.000,Adres,"Italiëlei 11 / 002, 2000 Antwerpen",Type,Gelijkvloers app. (Appartement),Woonopp.,25 m²,Slaapkamers,op aanvraag »,Badkamers,1,Bouwjaar,2013,EPC,79 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/antwerpen-2000/te-koop/appartement/KF9F5,Days: 953,,,,,,,,,,,,,,
Prijs,€ 204.000,Adres,"Victor Govaerslaan 19 / 7, 2170 Merksem",Type,Appartement,Woonopp.,82 m²,Slaapkamers,3,Badkamers,1,Bouwjaar,1971,EPC,318 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 999,https://www.zimmo.be/nl/merksem-2170/te-koop/appartement/KF9AH,Days: 366,,,,,,,,,,,,
Prijs,€ 875.000,Adres,"Straat niet gekend,",2000 Antwerpen,Type,Appartement,Woonopp.,215 m²,Slaapkamers,2,Badkamers,2,Bouwjaar,op aanvraag »,EPC,204 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.214,Vrij op,overeen te komen,https://www.zimmo.be/nl/antwerpen-2000/te-koop/appartement/KF8VN,Days: 487,,,,,,,,,
Prijs,€ 875.000,Adres,"Straat niet gekend,",2000 Antwerpen,Type,Woning (Huis),Woonopp.,160 m²,Grondopp.,op aanvraag »,Slaapkamers,3,Badkamers,2,Garages,1,Bebouwing,halfopen,Bouwjaar,op aanvraag »,EPC,246 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/antwerpen-2000/te-koop/huis/KF8VD,Days: 826,,,,,
Prijs,€ 2.800.000,Adres,"Straat niet gekend,",2000 Antwerpen,Type,Herenwoning (Huis),Woonopp.,1.157 m²,Grondopp.,611 m²,Slaapkamers,7,Badkamers,5,Garages,2,Bebouwing,gesloten,Bouwjaar,1910,EPC,267 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/antwerpen-2000/te-koop/huis/KF8YB,Days: 683,,,
Prijs,€ 1.800.000,Adres,"Straat niet gekend,",2000 Antwerpen,Type,Woning (Huis),Woonopp.,300 m²,Grondopp.,op aanvraag »,Slaapkamers,7,Badkamers,4,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,97 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/antwerpen-2000/te-koop/huis/KF8VO,Days: 346,,,,,,,
Prijs,€ 956.000,Adres,"Straat niet gekend,",2000 Antwerpen,Type,Penthouse (Appartement),Woonopp.,181 m²,Slaapkamers,3,Badkamers,2,Garages,2,Bouwjaar,2021,EPC,118 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/antwerpen-2000/te-koop/appartement/KF8VQ,Days: 493,,,,,,,,,
Prijs,€ 1.200.000,Adres,"Straat niet gekend,",2000 Antwerpen,Type,Appartement,Woonopp.,110 m²,Slaapkamers,2,Badkamers,2,Garages,1,Bouwjaar,2022,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/antwerpen-2000/te-koop/appartement/KF8U8,Days: 310,,,,,,,,,
Prijs,€ 3.495.000,Adres,"Straat niet gekend,",2000 Antwerpen,Type,Herenwoning (Huis),Woonopp.,709 m²,Grondopp.,op aanvraag »,Slaapkamers,6,Badkamers,3,Bebouwing,gesloten,Bouwjaar,1979,EPC,102 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 4.260,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/antwerpen-2000/te-koop/huis/KF8UE,Days: 585,,,,,
Prijs,€ 2.600.000,Adres,"Straat niet gekend,",2018 Antwerpen,Type,Herenwoning (Huis),Woonopp.,750 m²,Grondopp.,430 m²,Slaapkamers,5,Badkamers,2,Bebouwing,gesloten,Bouwjaar,1912,EPC,441 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 3.420,Vrij op,15/01/2022,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/antwerpen-2018/te-koop/huis/KF8ZE,Days: 318,,,
Prijs,€ 1.106.500,Adres,"Straat niet gekend,",2000 Antwerpen,Type,Penthouse (Appartement),Woonopp.,196 m²,Slaapkamers,3,Badkamers,2,Garages,2,Bouwjaar,2021,EPC,123 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/antwerpen-2000/te-koop/appartement/KF8ZB,Days: 514,,,,,,,,,
Prijs,€ 139.000,Adres,"August Sniedersstraat 39, 2060 Antwerpen",Type,Appartement,Woonopp.,52 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,op aanvraag »,EPC,664 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 469,Vrij op,overeen te komen,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/antwerpen-2060/te-koop/appartement/KF8AC,Days: 445,,,,,,,,
Prijs,€ 125.000,Adres,"August Sniedersstraat 39, 2060 Antwerpen",Type,Appartement,Woonopp.,44 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,op aanvraag »,EPC,1215 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 469,Vrij op,overeen te komen,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/antwerpen-2060/te-koop/appartement/KF89K,Days: 227,,,,,,,,
Prijs,€ 3.250.000,Adres,"Straat niet gekend,",2018 Antwerpen,Type,Woning (Huis),Woonopp.,1.054 m²,Grondopp.,"854,67 m²",Slaapkamers,10,Badkamers,4,Bebouwing,gesloten,Bouwjaar,1914,EPC,194 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,overeen te komen,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/antwerpen-2018/te-koop/huis/KF8Z0,Days: 682,,,,,
Prijs,€ 670.000,Adres,"Balansstraat 20, 2018 Antwerpen",Type,Gemengd gebruik (Huis),Woonopp.,216 m²,Grondopp.,71 m²,Slaapkamers,3,Garages,1,Bebouwing,gesloten,Bouwjaar,1992,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/antwerpen-2018/te-koop/huis/KF7TW,Days: 843,,,,,,,,,,
Prijs,€ 450.000,Adres,"Van Kerckhovenstraat 15, 2060 Antwerpen",Type,Gemengd gebruik (Huis),Woonopp.,345 m²,Grondopp.,120 m²,Slaapkamers,6,Badkamers,1,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/antwerpen-2060/te-koop/huis/KF8PT,Days: 288,,,,,,,,,,
Prijs,€ 189.000,Adres,"Corbletstraat 1 / 2, 2100 Deurne",Type,Appartement,Woonopp.,72 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1964,EPC,205 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 666,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KF7SP,Days: 316,,,,,,,,,,,,
Prijs,€ 229.900,Adres,"Ceresstraat 20, 2060 Antwerpen",Type,Woning (Huis),Woonopp.,135 m²,Grondopp.,52 m²,Slaapkamers,3,Badkamers,1,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,582 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 622,https://www.zimmo.be/nl/antwerpen-2060/te-koop/huis/KF7WC,Days: 1220,,,,,,,,
Prijs,€ 229.900,Adres,"Ceresstraat 20, 2140 Borgerhout",Type,Woning (Huis),Woonopp.,135 m²,Grondopp.,52 m²,Slaapkamers,3,Badkamers,1,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,582 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 622,https://www.zimmo.be/nl/borgerhout-2140/te-koop/huis/KF7WB,Days: 392,,,,,,,,
Prijs,€ 525.000,Adres,"Sint-Rochusstraat 142, 2100 Deurne",Type,Kantoor (Bedrijfsvastgoed),Woonopp.,633 m²,Grondopp.,op aanvraag »,Handelsopp.,op aanvraag »,Bebouwing,gesloten,Bouwjaar,1957,EPC,1357 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 2.884,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/deurne-2100/te-koop/bedrijfsvastgoed/KF7RQ,Days: 69,,,,,,,,
Prijs,€ 519.000,Adres,"Keizerstraat 15, 2000 Antwerpen",Type,Appartement,Woonopp.,118 m²,Slaapkamers,3,Badkamers,2,Bouwjaar,op aanvraag »,EPC,100 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/antwerpen-2000/te-koop/appartement/KF7RN,Days: 495,,,,,,,,,,,,
Prijs,€ 535.000,Adres,"Keizerstraat 15, 2000 Antwerpen",Type,Appartement,Woonopp.,125 m²,Slaapkamers,3,Badkamers,2,Bouwjaar,op aanvraag »,EPC,135 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/antwerpen-2000/te-koop/appartement/KF7RJ,Days: 596,,,,,,,,,,,,
Prijs,€ 159.000,Adres,"Ruggeveldlaan 577, 2100 Deurne",Type,Studio (Appartement),Woonopp.,39 m²,Slaapkamers,op aanvraag »,Badkamers,1,Bouwjaar,1976,EPC,183 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 659,Vrij op,na opzeg huur overeenkomst,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KF6XG,Days: 836,,,,,,,,,,
Prijs,€ 399.000,Adres,"Antoon Van den Bosschelaan 46, 2100 Deurne",Type,Woning (Huis),Woonopp.,240 m²,Grondopp.,229 m²,Slaapkamers,3,Badkamers,1,Garages,1,Bebouwing,gesloten,Bouwjaar,1954,EPC,473 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 1.043,https://www.zimmo.be/nl/deurne-2100/te-koop/huis/KF6WH,Days: 1151,,,,,,
Prijs,€ 155.000,Adres,"Ellermanstraat 61 / 924, 2060 Antwerpen",Type,Kot-Kamer,Woonopp.,op aanvraag »,Bouwjaar,2014,EPC,174 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/antwerpen-2060/te-koop/kot-kamer/KF7RI,Days: 144,,,,,,,,,,,,,,,,,,
Prijs,€ 349.000,Adres,"Willy Staeslei 81, 2180 Ekeren",Type,Woning (Huis),Woonopp.,193 m²,Grondopp.,125 m²,Slaapkamers,3,Badkamers,2,Garages,1,Bebouwing,op aanvraag »,Bouwjaar,1930,EPC,455 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 832,Vrij op,overeen te komen,https://www.zimmo.be/nl/ekeren-2180/te-koop/huis/KF6V7,Days: 194,,,,
Prijs,€ 15.000,Adres,"August Van de Wielelei 103/105 / 2, 2100 Deurne",Type,Staanplaats (Garage),Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,280 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/deurne-2100/te-koop/garage/KF6K8,Days: 239,,,,,,,,,,,,,,,,,,
Prijs,€ 549.000,Adres,"Vuurkruisenlaan 33, 2170 Merksem",Type,Appartement,Woonopp.,275 m²,Slaapkamers,4,Badkamers,3,Garages,2,Bouwjaar,1958,EPC,287 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.955,https://www.zimmo.be/nl/merksem-2170/te-koop/appartement/KF6K1,Days: 160,,,,,,,,,,
Prijs,€ 395.000,Adres,"Catharina Lundenhof 14, 2660 Hoboken",Type,Woning (Huis),Woonopp.,134 m²,Grondopp.,op aanvraag »,Slaapkamers,3,Badkamers,1,Bebouwing,gesloten,Bouwjaar,2017,EPC,107 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/hoboken-2660/te-koop/huis/KF6I0,Days: 474,,,,,,,,,,
Prijs,€ 199.900,Adres,"Carnotstraat 66, 2060 Antwerpen",Type,Appartement,Woonopp.,125 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,op aanvraag »,EPC,401 kWh/m²,Renovatieplicht,Van toepassing,https://www.zimmo.be/nl/antwerpen-2060/te-koop/appartement/KF6F7,Days: 328,,,,,,,,,,,,,,
Prijs,€ 495.000,Adres,"Jef Cassiersstraat 27 / 501, 2000 Antwerpen",Type,Appartement,Woonopp.,77 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,2021,EPC,113 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/antwerpen-2000/te-koop/appartement/KF6EB,Days: 408,,,,,,,,,,,,,,
Prijs,€ 239.000,Adres,"Ruggeveldlaan 610-612, 2100 Deurne",Type,Appartement,Woonopp.,99 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1967,EPC,113 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 845,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KF5SE,Days: 555,,,,,,,,,,
Prijs,€ 295.000,Adres,"Pieter Van Passenstraat 8, 2610 Wilrijk",Type,Woning (Huis),Woonopp.,140 m²,Grondopp.,103 m²,Slaapkamers,2,Badkamers,1,Tuin,NW,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,556 kWh/m²,Renovatieplicht,Van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/wilrijk-2610/te-koop/huis/KF5XM,Days: 1093,,,,,,
Prijs,€ 195.000,Adres,"Straat niet gekend,",2000 Antwerpen,Type,Kantoor (Bedrijfsvastgoed),Woonopp.,70 m²,Grondopp.,op aanvraag »,Handelsopp.,op aanvraag »,Bebouwing,op aanvraag »,Bouwjaar,1850,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,KI,€ 959,Vrij op,overeen te komen,https://www.zimmo.be/nl/antwerpen-2000/te-koop/bedrijfsvastgoed/KF5F2,Days: 283,,,,,,,
Prijs,€ 375.000,Adres,"Dascottelei 35 / 501, 2100 Deurne",Type,Appartement,Woonopp.,157 m²,Slaapkamers,3,Badkamers,2,Garages,1,Bouwjaar,1991,EPC,354 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.452,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KF4T5,Days: 583,,,,,,,,,,
Prijs,€ 144.500,Adres,"Steynstraat 345, 2660 Hoboken",Type,Appartement,Woonopp.,70 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1975,EPC,582 kWh/m²,Renovatieplicht,Van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/hoboken-2660/te-koop/appartement/KF403,Days: 409,,,,,,,,,,,,
Prijs,€ 249.000,Adres,"Kapelsesteenweg 331, 2180 Ekeren",Type,Handelspand (Bedrijfsvastgoed),Woonopp.,200 m²,Grondopp.,498 m²,Handelsopp.,op aanvraag »,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,594 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 999,https://www.zimmo.be/nl/ekeren-2180/te-koop/bedrijfsvastgoed/KF401,Days: 244,,,,,,,,,,
Prijs,€ 775.000,Adres,"Wenigerstraat 74, 2100 Deurne",Type,Woning (Huis),Woonopp.,421 m²,Grondopp.,466 m²,Slaapkamers,4,Badkamers,1,Garages,1,Bebouwing,halfopen,Bouwjaar,1973,EPC,137 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.859,https://www.zimmo.be/nl/deurne-2100/te-koop/huis/KF3NA,Days: 543,,,,,,
Prijs,€ 180.000,Adres,"Florent Pauwelslei 8/202, 2100 Deurne",Type,Appartement,Woonopp.,op aanvraag »,Slaapkamers,2,Badkamers,1,Bouwjaar,op aanvraag »,EPC,259 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KF3RD,Days: 398,,,,,,,,,,,,,,
Prijs,€ 1.485.000,Adres,"Eekhoornlaan 19, 2610 Wilrijk",Type,Woning (Huis),Woonopp.,542 m²,Grondopp.,1.590 m²,Slaapkamers,6,Badkamers,4,Bebouwing,open,Bouwjaar,op aanvraag »,EPC,225 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/wilrijk-2610/te-koop/huis/KF3NU,Days: 572,,,,,,,,,,
Prijs,€ 227.000,Adres,"Nieuwdreef 121 / 34, 2170 Merksem",Type,Appartement,Woonopp.,92 m²,Slaapkamers,2,Badkamers,1,Garages,1,Bouwjaar,1978,EPC,267 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.137,Vrij op,overeen te komen,https://www.zimmo.be/nl/merksem-2170/te-koop/appartement/KF39P,Days: 110,,,,,,,,
Prijs,€ 379.000,Adres,"Van Luppenstraat 22, 2018 Antwerpen",Type,Appartement,Woonopp.,"70,40 m²",Slaapkamers,1,Badkamers,1,Bouwjaar,2021,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/antwerpen-2018/te-koop/appartement/KF2UK,Days: 76,,,,,,,,,,,,,,
Prijs,€ 22.000,Adres,"Laarbekestraat 2 / 12, 2170 Merksem",Type,Garage,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/merksem-2170/te-koop/garage/KF2ZL,Days: 202,,,,,,,,,,,,,,,,,,
Prijs,€ 189.000,Adres,"Haviklaan 7 / GLVL, 2100 Deurne",Type,Appartement,Woonopp.,74 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,op aanvraag »,EPC,327 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KF1VD,Days: 295,,,,,,,,,,,,,,
Prijs,€ 205.000,Adres,"Louis Janssenslaan 70 / 2, 2100 Deurne",Type,Appartement,Woonopp.,80 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1967,EPC,170 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 674,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KF2SW,Days: 344,,,,,,,,,,,,
Prijs,€ 359.000,Adres,"Eugeen Joorsstraat 53, 2140 Borgerhout",Type,Woning (Huis),Woonopp.,140 m²,Grondopp.,45 m²,Slaapkamers,3,Badkamers,1,Garages,1,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,324 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 683,https://www.zimmo.be/nl/borgerhout-2140/te-koop/huis/KF1TS,Days: 510,,,,,,
Prijs,€ 325.000,Adres,"Van Breestraat 13, 2018 Antwerpen",Type,Appartement,Woonopp.,80 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1962,EPC,193 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,onmiddellijk,https://www.zimmo.be/nl/antwerpen-2018/te-koop/appartement/KF1LD,Days: 746,,,,,,,,,,,,
Prijs,€ 229.000,Adres,"Victor Govaerslaan 6 / 12, 2170 Merksem",Type,Appartement,Woonopp.,87 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1972,EPC,361 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,overeen te komen,https://www.zimmo.be/nl/merksem-2170/te-koop/appartement/KF1ES,Days: 160,,,,,,,,,,,,
Prijs,€ 269.000,Adres,"Groenenborgerlaan 22 / 5b, 2610 Wilrijk",Type,Appartement,Woonopp.,90 m²,Slaapkamers,2,Badkamers,1,Garages,1,Bouwjaar,1975,EPC,164 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/wilrijk-2610/te-koop/appartement/KF1IN,Days: 226,,,,,,,,,,,,
Prijs,€ 70.000,Adres,"Kipdorp 45-47, 2000 Antwerpen",Type,Staanplaats (Garage),Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/antwerpen-2000/te-koop/garage/KF0WD,Days: 137,,,,,,,,,,,,,,,,,,
Prijs,€ 239.500,Adres,"Begijnenvest 77, 2000 Antwerpen",Type,Appartement,Woonopp.,50 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,op aanvraag »,EPC,1129 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 682,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/antwerpen-2000/te-koop/appartement/KF0WF,Days: 260,,,,,,,,,,
Prijs,Prijs op aanvraag »,Adres,"Straat niet gekend,",2018 Antwerpen,Type,Penthouse (Appartement),Woonopp.,411 m²,Slaapkamers,3,Badkamers,2,Garages,1,Bouwjaar,op aanvraag »,EPC,243 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.915,Vrij op,overeen te komen,https://www.zimmo.be/nl/antwerpen-2018/te-koop/appartement/JHQ4E,,,,,,,,
Prijs,€ 99.000,Adres,"Bleekhofstraat 68, 2140 Borgerhout",Type,Handelsgelijkvloers (Bedrijfsvastgoed),Woonopp.,24 m²,Grondopp.,op aanvraag »,Handelsopp.,op aanvraag »,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,0 kWh/m²,Renovatieplicht,Van toepassing,https://www.zimmo.be/nl/borgerhout-2140/te-koop/bedrijfsvastgoed/KF0IL,Days: 145,,,,,,,,,,,,
Prijs,€ 209.000,Adres,"Bleekhofstraat 68, 2140 Borgerhout",Type,Handelsgelijkvloers (Bedrijfsvastgoed),Woonopp.,117 m²,Grondopp.,op aanvraag »,Handelsopp.,op aanvraag »,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,0 kWh/m²,Renovatieplicht,Van toepassing,https://www.zimmo.be/nl/borgerhout-2140/te-koop/bedrijfsvastgoed/KF0IT,Days: 94,,,,,,,,,,,,
Prijs,Prijs op aanvraag »,Adres,"Cadixstraat 37, 2000 Antwerpen",Type,Penthouse (Appartement),Woonopp.,170 m²,Slaapkamers,2,Badkamers,1,Tuin,ZO,Bouwjaar,1900,EPC,298 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 404,https://www.zimmo.be/nl/antwerpen-2000/te-koop/appartement/KF0QD,,,,,,,,,,,
Prijs,€ 550.000,Adres,"Frankrijklei 14, 2000 Antwerpen",Type,Appartement,Woonopp.,100 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,2020,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/antwerpen-2000/te-koop/appartement/JQNKB,Days: 369,,,,,,,,,,,,,,
Prijs,€ 229.000,Adres,"Leugenberg 57, 2180 Ekeren",Type,Woning (Huis),Woonopp.,149 m²,Grondopp.,280 m²,Slaapkamers,2,Badkamers,1,Bebouwing,gesloten,Bouwjaar,1930,EPC,542 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 438,https://www.zimmo.be/nl/ekeren-2180/te-koop/huis/KF02X,Days: 1905,,,,,,,,
Prijs,€ 799.000,Adres,"Walvisstraat 48, 2018 Antwerpen",Type,Herenwoning (Huis),Woonopp.,211 m²,Grondopp.,101 m²,Slaapkamers,4,Badkamers,1,Tuin,ZW,Bebouwing,op aanvraag »,Bouwjaar,1890,EPC,191 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 651,Vrij op,overeen te komen,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/antwerpen-2018/te-koop/huis/KEZYT,Days: 501,,
Prijs,€ 910.000,Adres,"Tallinnstraat 10 / 602, 2000 Antwerpen",Type,Appartement,Woonopp.,"147,70 m²",Slaapkamers,2,Badkamers,1,Garages,1,Bouwjaar,op aanvraag »,EPC,59 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,onmiddellijk,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/antwerpen-2000/te-koop/appartement/KEZUP,Days: 181,,,,,,,,
Prijs,€ 345.000,Adres,"Straat niet gekend,",2000 Antwerpen,Type,Appartement,Woonopp.,70 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,1899,EPC,121 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 562,Vrij op,overeen te komen,https://www.zimmo.be/nl/antwerpen-2000/te-koop/appartement/KEZTU,Days: 151,,,,,,,,,
Prijs,€ 590.000,Adres,"Guldenberg 6 / 17, 2000 Antwerpen",Type,Appartement,Woonopp.,192 m²,Slaapkamers,3,Badkamers,2,Bouwjaar,op aanvraag »,EPC,188 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/antwerpen-2000/te-koop/appartement/KEZTZ,Days: 512,,,,,,,,,,,,
Prijs,€ 350.000,Adres,"Groendalstraat 24 / 3, 2000 Antwerpen",Type,Duplex (Appartement),Woonopp.,111 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1908,EPC,342 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/antwerpen-2000/te-koop/appartement/KEZSH,Days: 708,,,,,,,,,,,,,,
Prijs,€ 247.000,Adres,"Kerkstraat 163 A, 2060 Antwerpen",Type,Appartement,Woonopp.,op aanvraag »,Slaapkamers,1,Badkamers,1,Bouwjaar,op aanvraag »,EPC,67 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/antwerpen-2060/te-koop/appartement/KEZC0,Days: 337,,,,,,,,,,,,,,
Prijs,€ 275.000,Adres,"Straat niet gekend,",2000 Antwerpen,Type,Restaurant (Bedrijfsvastgoed),Woonopp.,op aanvraag »,Grondopp.,326 m²,Handelsopp.,295 m²,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,Vrij op,onmiddellijk,https://www.zimmo.be/nl/antwerpen-2000/te-koop/bedrijfsvastgoed/KEY8T,Days: 117,,,,,,,,,
Prijs,€ 379.000,Adres,"Lange Van Bloerstraat 70, 2060 Antwerpen",Type,Woning (Huis),Woonopp.,151 m²,Grondopp.,170 m²,Slaapkamers,4,Badkamers,2,Garages,1,Tuin,Z,Bebouwing,gesloten,Bouwjaar,1950,EPC,440 kWh/m²,Renovatieplicht,Van toepassing,https://www.zimmo.be/nl/antwerpen-2060/te-koop/huis/KEZB3,Days: 744,,,,,,
Prijs,€ 190.000,Adres,"Potvlietlaan 1 / 8, 2600 Berchem",Type,Appartementsgebouw (Appartement),Woonopp.,86 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1974,EPC,253 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.071,Vrij op,onmiddellijk,https://www.zimmo.be/nl/berchem-2600/te-koop/appartement/KEXXL,Days: 893,,,,,,,,,,
